Target_Bin_id,Num_of_seqs
Loc081215-4m_megahit_metabat_bin-0544,20
Loc081215-1m_megahit_metabat_bin-2416,13
Loc090907-6m_megahit_metabat_bin-744,11
Loc081215-1m_megahit_metabat_bin-2140,51
Loc081215-1m_megahit_metabat_bin-0902,9
Loc081215-1m_megahit_metabat_bin-1502,83
Loc081215-8m_megahit_metabat_bin-1070,61
Loc081215-4m_megahit_metabat_bin-0344,39
Loclat_megahit_metabat_bin-12297,17
Loclat_megahit_metabat_bin-10567,16
Loc090116-9m_megahit_metabat_bin-0246,81
Loclat_megahit_metabat_bin-17021,17
Loc090721-8m_megahit_metabat_bin-017,8
Loc080925-7m_megahit_metabat_bin-0084,31
Loc090721-1m_megahit_metabat_bin-326,28
Loclat_megahit_metabat_bin-12840,9
Loc081215-1m_megahit_metabat_bin-0973,603
Loc080925-8m_megahit_metabat_bin-377,9
Loc090519-1m_megahit_metabat_bin-0766,47
Loclat_megahit_metabat_bin-00134,17
Loc081215-9m_megahit_metabat_bin-1014,16
Loc090402-8-9m_megahit_metabat_bin-0667,43
Loc090519-8m_megahit_metabat_bin-0997,28
Loc090721-6m_megahit_metabat_bin-563,29
Loc090116-8m_megahit_metabat_bin-1600,92
Loc090907-6m_megahit_metabat_bin-284,30
Loc080925-5-5m_megahit_metabat_bin-0509,13
Loc090519-8-7m_megahit_metabat_bin-2016,2766
Loc090907-8-6m_megahit_metabat_bin-345,1908
Loc081215-9m_megahit_metabat_bin-0101,21
Loc090116-1m_megahit_metabat_bin-1430,57
Loc081215-9m_megahit_metabat_bin-0822,50
Loc090907-8m_megahit_metabat_bin-470,29
Loc090907-8m_megahit_metabat_bin-137,12
Loc090519-5m_megahit_metabat_bin-0692,54
Loc080925-4-5m_megahit_metabat_bin-0220,19
Loc090116-8m_megahit_metabat_bin-0516,14
Loclat_megahit_metabat_bin-09668,15
Loc090402-4m_megahit_metabat_bin-0552,14
Loc081215-9m_megahit_metabat_bin-1955,90
Loc081215-1m_megahit_metabat_bin-0801,36
Loc080925-6m_megahit_metabat_bin-1167,133
Loc090402-4m_megahit_metabat_bin-0064,9
Loc090116-4m_megahit_metabat_bin-0063,24
Loc081215-6m_megahit_metabat_bin-0413,22
Loc090721-4m_megahit_metabat_bin-0440,22
Loc090721-7m_megahit_metabat_bin-837,18
Loc081215-6m_megahit_metabat_bin-1011,14
Loc090519-5m_megahit_metabat_bin-1377,32
Loc090402-4m_megahit_metabat_bin-1130,10
Loc080925-8m_megahit_metabat_bin-031,30
Loc081215-1m_megahit_metabat_bin-0217,10
Loc081215-1m_megahit_metabat_bin-1486,28
Loc090721-7m_megahit_metabat_bin-642,17
Loc090519-7m_megahit_metabat_bin-0184,28
Loc080925-6m_megahit_metabat_bin-1130,24
Loclat_megahit_metabat_bin-03930,53
Loc090519-1m_megahit_metabat_bin-1755,28
Loc090116-9m_megahit_metabat_bin-1600,11
Loc080925-4-5m_megahit_metabat_bin-0466,21
Loc090721-7m_megahit_metabat_bin-866,12
Loc080925-8m_megahit_metabat_bin-852,35
Loclat_megahit_metabat_bin-12490,81
Loc090519-1m_megahit_metabat_bin-0486,270
Loc090907-8-6m_megahit_metabat_bin-491,18
Loclat_megahit_metabat_bin-00716,8
Loclat_megahit_metabat_bin-05286,9
Loc090519-1m_megahit_metabat_bin-1182,18
Loc090402-8m_megahit_metabat_bin-0448,20
Loclat_megahit_metabat_bin-17854,31
Loc080925-6m_megahit_metabat_bin-0094,26
Loclat_megahit_metabat_bin-05741,506
Loc090907-8-6m_megahit_metabat_bin-419,77
Loc090402-7m_megahit_metabat_bin-0125,22
Loc081215-6m_megahit_metabat_bin-0239,463
Loc090519-5m_megahit_metabat_bin-1422,1386
Loc090519-1m_megahit_metabat_bin-2006,289
Loc090721-7m_megahit_metabat_bin-096,17
Loc090402-4m_megahit_metabat_bin-0062,687
Loc081215-8m_megahit_metabat_bin-1181,39
Loc081215-6m_megahit_metabat_bin-0568,37
Loclat_megahit_metabat_bin-18450,11
Loc090721-8m_megahit_metabat_bin-524,1906
Loc090116-1m_megahit_metabat_bin-0154,58
Loc090519-8m_megahit_metabat_bin-0385,30
Loc090907-4m_megahit_metabat_bin-568,20
Loc090721-8-6m_megahit_metabat_bin-0809,10
Loc090402-7m_megahit_metabat_bin-0459,32
Loc090116-1m_megahit_metabat_bin-1498,31
Loc090519-7m_megahit_metabat_bin-0621,1533
Loc080925-4m_megahit_metabat_bin-0565,11
Loclat_megahit_metabat_bin-07712,19
Loc090519-6m_megahit_metabat_bin-0125,15
Loc080925-8m_megahit_metabat_bin-925,1534
Loclat_megahit_metabat_bin-06797,182
Loc090402-8m_megahit_metabat_bin-1702,184
Loclat_megahit_metabat_bin-12166,6712
Loc090116-4m_megahit_metabat_bin-0266,68
Loclat_megahit_metabat_bin-17381,77
Loc081215-1m_megahit_metabat_bin-1775,79
Loc090519-6m_megahit_metabat_bin-1418,14
Loc090721-4m_megahit_metabat_bin-0394,28
Loc090116-8m_megahit_metabat_bin-0401,44
Loc090116-9m_megahit_metabat_bin-0925,41
Loc090519-8m_megahit_metabat_bin-1088,26
Loc090519-8-7m_megahit_metabat_bin-0248,13
Loc081215-1m_megahit_metabat_bin-1922,51
Loc090116-7m_megahit_metabat_bin-0160,15
Loc090116-1m_megahit_metabat_bin-0731,19
Loclat_megahit_metabat_bin-09755,1637
Loclat_megahit_metabat_bin-17255,54
Loc090519-1m_megahit_metabat_bin-1981,42
Loc081215-6m_megahit_metabat_bin-0898,5354
Loclat_megahit_metabat_bin-19546,47
Loc090519-8-7m_megahit_metabat_bin-2378,51
Loclat_megahit_metabat_bin-17334,13
Loc090116-1m_megahit_metabat_bin-1465,51
Loc090721-4m_megahit_metabat_bin-0877,80
Loc090116-4m_megahit_metabat_bin-1421,14
Loc090402-4m_megahit_metabat_bin-1082,401
Loc090907-8m_megahit_metabat_bin-901,12
Loc081215-5m_megahit_metabat_bin-0564,56
Loc080925-5-5m_megahit_metabat_bin-0135,40
Loc090116-8m_megahit_metabat_bin-0582,3007
Loc090721-8m_megahit_metabat_bin-679,6722
Loc090402-4m_megahit_metabat_bin-0744,11
Loc090519-8-7m_megahit_metabat_bin-1372,2643
Loc081215-9m_megahit_metabat_bin-2227,12
Loc081215-5m_megahit_metabat_bin-0353,39
Loc080925-8-8m_megahit_metabat_bin-277,18
Loc081215-1m_megahit_metabat_bin-1574,12
Loclat_megahit_metabat_bin-02640,50
Loclat_megahit_metabat_bin-02152,16
Loc081215-5m_megahit_metabat_bin-0533,598
Loc090519-8-7m_megahit_metabat_bin-0937,13
Loc090907-8m_megahit_metabat_bin-871,11
Loc081215-4m_megahit_metabat_bin-1344,18
Loc081215-4m_megahit_metabat_bin-0803,17
Loclat_megahit_metabat_bin-00031,11
Loc080925-4m_megahit_metabat_bin-0103,24
Loclat_megahit_metabat_bin-19971,96
Loc081215-9m_megahit_metabat_bin-0002,8
Loc090721-1m_megahit_metabat_bin-490,1965
Loc081215-1m_megahit_metabat_bin-0167,70
Loc081215-4m_megahit_metabat_bin-0919,161
Loc090116-1m_megahit_metabat_bin-1456,26
Loc090402-1m_megahit_metabat_bin-0416,20
Loc090519-1m_megahit_metabat_bin-0153,126
Loc090519-1m_megahit_metabat_bin-1352,11
Loc081215-9m_megahit_metabat_bin-0990,46
Loc090116-9m_megahit_metabat_bin-0620,32
Loclat_megahit_metabat_bin-02968,15
Loc090116-7m_megahit_metabat_bin-1226,68
Loc090519-7m_megahit_metabat_bin-0827,15
Loc080925-8-8m_megahit_metabat_bin-648,117
Loc080925-5-5m_megahit_metabat_bin-0680,13
Loc081215-6m_megahit_metabat_bin-1865,27
Loc090402-8m_megahit_metabat_bin-1094,21
Loc080925-5-5m_megahit_metabat_bin-0608,31
Loc090402-7m_megahit_metabat_bin-1240,44
Loc090519-8m_megahit_metabat_bin-0758,23
Loc090721-5m_megahit_metabat_bin-265,1295
Loc081215-1m_megahit_metabat_bin-0672,16
Loc080925-4m_megahit_metabat_bin-0473,22
Loc081215-8m_megahit_metabat_bin-1139,1838
Loclat_megahit_metabat_bin-11088,46
Loclat_megahit_metabat_bin-19774,25
Loc081215-8m_megahit_metabat_bin-2909,18
Loc081215-4m_megahit_metabat_bin-1569,1792
Loc090116-7m_megahit_metabat_bin-0839,18
Loc081215-4m_megahit_metabat_bin-1110,91
Loc090116-7m_megahit_metabat_bin-0872,29
Loc090907-4m_megahit_metabat_bin-566,14
Loc090116-9m_megahit_metabat_bin-1648,9
Loc081215-9m_megahit_metabat_bin-1987,34
Loc090519-6m_megahit_metabat_bin-1343,29
Loc081215-5m_megahit_metabat_bin-2052,9
Loclat_megahit_metabat_bin-11136,60
Loc090519-1m_megahit_metabat_bin-0687,2747
Loc090402-8-9m_megahit_metabat_bin-0169,19
Loc080925-8-8m_megahit_metabat_bin-254,12
Loclat_megahit_metabat_bin-08023,2553
Loc081215-9m_megahit_metabat_bin-1435,27
Loclat_megahit_metabat_bin-12328,36
Loclat_megahit_metabat_bin-15793,264
Loc081215-8m_megahit_metabat_bin-1396,51
Loc090116-9m_megahit_metabat_bin-0653,28
Loc090721-4m_megahit_metabat_bin-0548,16
Loc090116-7m_megahit_metabat_bin-0779,23
Loclat_megahit_metabat_bin-12533,53
Loc080925-4m_megahit_metabat_bin-0161,55
Loc081215-5m_megahit_metabat_bin-1998,97
Loc080925-5-5m_megahit_metabat_bin-0320,34
Loc090116-9m_megahit_metabat_bin-0047,228
Loc081215-9m_megahit_metabat_bin-2402,15
Loc090116-9m_megahit_metabat_bin-1092,937
Loc090116-8m_megahit_metabat_bin-1611,13
Loc090402-1m_megahit_metabat_bin-0871,45
Loc090116-4m_megahit_metabat_bin-1117,34
Loc080925-4-5m_megahit_metabat_bin-0448,13
Loc090519-1m_megahit_metabat_bin-2045,40
Loc090721-1m_megahit_metabat_bin-489,25
Loc081215-9m_megahit_metabat_bin-0169,44
Loclat_megahit_metabat_bin-17197,16
Loc081215-6m_megahit_metabat_bin-1283,336
Loc081215-5m_megahit_metabat_bin-1525,43
Loc090519-8m_megahit_metabat_bin-1158,3649
Loclat_megahit_metabat_bin-07007,22
Loc081215-8m_megahit_metabat_bin-0954,48
Loc090519-6m_megahit_metabat_bin-0101,29
Loc090519-5m_megahit_metabat_bin-1163,9
Loclat_megahit_metabat_bin-00844,27
Loc090907-1m_megahit_metabat_bin-333,1212
Loc081215-5m_megahit_metabat_bin-1777,30
Loc080925-5m_megahit_metabat_bin-0632,15
Loc090721-4m_megahit_metabat_bin-0999,19
Loc090519-1m_megahit_metabat_bin-0806,90
Loc090402-8m_megahit_metabat_bin-1299,2873
Loclat_megahit_metabat_bin-04309,18
Loclat_megahit_metabat_bin-08186,2762
Loclat_megahit_metabat_bin-12748,21
Loc081215-9m_megahit_metabat_bin-1506,124
Loc080925-4-5m_megahit_metabat_bin-1065,705
Loc090721-8-6m_megahit_metabat_bin-0031,10
Loc090519-8-7m_megahit_metabat_bin-0915,13
Loc090907-5m_megahit_metabat_bin-774,11
Loc090907-1m_megahit_metabat_bin-473,21
Loc090519-8m_megahit_metabat_bin-1636,44
Loc090907-6m_megahit_metabat_bin-146,21
Loc090907-8-6m_megahit_metabat_bin-367,16
Loc081215-9m_megahit_metabat_bin-2152,59
Loc080925-4-5m_megahit_metabat_bin-0038,34
Loc090519-1m_megahit_metabat_bin-0265,81
Loc081215-1m_megahit_metabat_bin-1642,49
Loc090116-4m_megahit_metabat_bin-0370,56
Loc081215-8m_megahit_metabat_bin-0112,29
Loc090519-8m_megahit_metabat_bin-1944,13
Loc090402-7m_megahit_metabat_bin-0500,23
Loc080925-4-5m_megahit_metabat_bin-0799,33
Loc080925-5m_megahit_metabat_bin-0708,13
Loc090519-8m_megahit_metabat_bin-1010,3080
Loc081215-9m_megahit_metabat_bin-0151,32
Loc090402-7m_megahit_metabat_bin-0603,32
Loclat_megahit_metabat_bin-14638,11
Loc090402-7m_megahit_metabat_bin-0996,10
Loc090721-1m_megahit_metabat_bin-510,20
Loc080925-7m_megahit_metabat_bin-0905,64
Loc081215-4m_megahit_metabat_bin-1002,36
Loc080925-6m_megahit_metabat_bin-0732,27
Loc090519-1m_megahit_metabat_bin-0116,46
Loc081215-1m_megahit_metabat_bin-2198,21
Loc090519-6m_megahit_metabat_bin-1311,14
Loc090116-4m_megahit_metabat_bin-0113,388
Loc081215-8m_megahit_metabat_bin-1898,58
Loc090721-8-6m_megahit_metabat_bin-0982,1276
Loclat_megahit_metabat_bin-19311,38
Loc090907-6m_megahit_metabat_bin-037,14
Loc081215-9m_megahit_metabat_bin-2318,3342
Loc090402-8m_megahit_metabat_bin-1589,27
Loc081215-8m_megahit_metabat_bin-1405,57
Loc090519-8m_megahit_metabat_bin-1774,70
Loc090519-8m_megahit_metabat_bin-0416,10
Loc090519-8-7m_megahit_metabat_bin-1210,48
Loc090519-1m_megahit_metabat_bin-1394,48
Loc080925-5-5m_megahit_metabat_bin-0852,27
Loc090721-1m_megahit_metabat_bin-619,27
Loc090116-8m_megahit_metabat_bin-1108,89
Loc090519-7m_megahit_metabat_bin-0540,54
Loc080925-6m_megahit_metabat_bin-0650,155
Loc090519-7m_megahit_metabat_bin-1294,25
Loc090721-5m_megahit_metabat_bin-313,56
Loc080925-4-5m_megahit_metabat_bin-0776,15
Loc080925-5m_megahit_metabat_bin-0033,1884
Loclat_megahit_metabat_bin-18187,12
Loc090907-6m_megahit_metabat_bin-216,23
Loc090116-9m_megahit_metabat_bin-1071,9
Loc090721-8m_megahit_metabat_bin-574,57
Loc090116-9m_megahit_metabat_bin-0420,19
Loc090519-8-7m_megahit_metabat_bin-1864,13
Loc090116-7m_megahit_metabat_bin-0293,15
Loc081215-8m_megahit_metabat_bin-1303,26
Loc081215-4m_megahit_metabat_bin-0610,1330
Loc081215-6m_megahit_metabat_bin-1266,9
Loc090519-5m_megahit_metabat_bin-1376,9
Loc090116-1m_megahit_metabat_bin-0071,37
Loc090116-7m_megahit_metabat_bin-0340,28
Loc090116-9m_megahit_metabat_bin-1073,19
Loc081215-9m_megahit_metabat_bin-2142,17
Loc080925-8-8m_megahit_metabat_bin-053,18
Loc090519-8m_megahit_metabat_bin-0818,18
Loc090519-7m_megahit_metabat_bin-0441,53
Loclat_megahit_metabat_bin-08612,15
Loc080925-5m_megahit_metabat_bin-0868,9
Loc081215-9m_megahit_metabat_bin-0681,18
Loc081215-8m_megahit_metabat_bin-0121,22
Loc090519-5m_megahit_metabat_bin-1286,35
Loc090721-4m_megahit_metabat_bin-0764,32
Loc090519-4m_megahit_metabat_bin-260,31
Loc090721-4m_megahit_metabat_bin-0201,12
Loclat_megahit_metabat_bin-20839,12
Loc090721-4m_megahit_metabat_bin-0607,638
Loc090402-8-9m_megahit_metabat_bin-0552,55
Loc090519-6m_megahit_metabat_bin-0936,32
Loc081215-9m_megahit_metabat_bin-1102,88
Loclat_megahit_metabat_bin-10342,33
Loc090519-6m_megahit_metabat_bin-0714,63
Loclat_megahit_metabat_bin-05664,1758
Loc081215-5m_megahit_metabat_bin-1623,19
Loc081215-5m_megahit_metabat_bin-1632,61
Loc090519-8m_megahit_metabat_bin-0105,50
Loc081215-8m_megahit_metabat_bin-0670,20
Loc081215-4m_megahit_metabat_bin-0426,14
Loclat_megahit_metabat_bin-10804,11
Loc090721-5m_megahit_metabat_bin-386,17
Loc090116-8m_megahit_metabat_bin-0653,29
Loclat_megahit_metabat_bin-17813,23
Loc090907-4m_megahit_metabat_bin-068,15
Loc081215-4m_megahit_metabat_bin-0109,26
Loc081215-1m_megahit_metabat_bin-1842,49
Loc090519-8-7m_megahit_metabat_bin-1205,43
Loc090907-1m_megahit_metabat_bin-144,123
Loc090116-8m_megahit_metabat_bin-1141,12
Loc080925-7m_megahit_metabat_bin-0169,11
Loc090907-4m_megahit_metabat_bin-076,19
Loc090519-8m_megahit_metabat_bin-0850,39
Loc090116-7m_megahit_metabat_bin-1359,21
Loc080925-6m_megahit_metabat_bin-0093,14
Loc081215-8m_megahit_metabat_bin-0794,15
Loc090519-7m_megahit_metabat_bin-0931,78
Loc090721-5m_megahit_metabat_bin-643,79
Loc090116-4m_megahit_metabat_bin-0626,30
Loc090116-9m_megahit_metabat_bin-0376,40
Loc090519-1m_megahit_metabat_bin-1631,22
Loc090519-8m_megahit_metabat_bin-1025,11
Loc090519-1m_megahit_metabat_bin-0890,39
Loc090116-9m_megahit_metabat_bin-0936,19
Loc090519-1m_megahit_metabat_bin-1870,60
Loc090721-7m_megahit_metabat_bin-774,23
Loc081215-8m_megahit_metabat_bin-2965,23
Loc081215-4m_megahit_metabat_bin-1866,18
Loc090721-7m_megahit_metabat_bin-197,12
Loclat_megahit_metabat_bin-05159,44
Loc080925-5m_megahit_metabat_bin-0018,76
Loc090519-7m_megahit_metabat_bin-0364,12
Loc080925-4m_megahit_metabat_bin-0802,2256
Loc090519-1m_megahit_metabat_bin-0421,2987
Loc090907-8m_megahit_metabat_bin-036,21
Loclat_megahit_metabat_bin-17349,13
Loc090402-8-9m_megahit_metabat_bin-0414,1362
Loc090519-8m_megahit_metabat_bin-1622,14
Loc080925-5m_megahit_metabat_bin-0067,117
Loc081215-5m_megahit_metabat_bin-0401,37
Loc081215-9m_megahit_metabat_bin-1361,14
Loc081215-4m_megahit_metabat_bin-1693,41
Loclat_megahit_metabat_bin-15918,24
Loc080925-5-5m_megahit_metabat_bin-0686,20
Loc090519-7m_megahit_metabat_bin-0072,854
Loc090519-1m_megahit_metabat_bin-1490,58
Loc080925-8-8m_megahit_metabat_bin-158,72
Loc090721-8m_megahit_metabat_bin-931,37
Loclat_megahit_metabat_bin-11428,27
Loc090519-8m_megahit_metabat_bin-1657,302
Loclat_megahit_metabat_bin-16202,28
Loc090116-8m_megahit_metabat_bin-1496,21
Loc090519-8m_megahit_metabat_bin-1219,31
Loc090519-8m_megahit_metabat_bin-0981,19
Loclat_megahit_metabat_bin-04946,80
Loc090519-8-7m_megahit_metabat_bin-1439,14
Loc081215-4m_megahit_metabat_bin-0409,16
Loc081215-4m_megahit_metabat_bin-0304,59
Loc080925-5m_megahit_metabat_bin-0617,17
Loc090721-6m_megahit_metabat_bin-175,13
Loc090519-6m_megahit_metabat_bin-0186,64
Loc081215-9m_megahit_metabat_bin-1639,10
Loc090907-8-6m_megahit_metabat_bin-604,34
Loc090519-1m_megahit_metabat_bin-1620,23
Loc081215-5m_megahit_metabat_bin-0215,14
Loc080925-4-5m_megahit_metabat_bin-0190,2754
Loc090519-7m_megahit_metabat_bin-0125,38
Loclat_megahit_metabat_bin-20152,11
Loc080925-4-5m_megahit_metabat_bin-0263,20
Loc080925-4-5m_megahit_metabat_bin-1028,29
Loc090907-4m_megahit_metabat_bin-610,22
Loc090519-5m_megahit_metabat_bin-0433,106
Loc090519-1m_megahit_metabat_bin-1119,25
Loc090907-5m_megahit_metabat_bin-219,21
Loc081215-5m_megahit_metabat_bin-0154,18
Loc080925-6m_megahit_metabat_bin-0579,10
Loc090519-6m_megahit_metabat_bin-1403,22
Loc081215-1m_megahit_metabat_bin-2307,39
Loc081215-6m_megahit_metabat_bin-2091,16
Loc090402-1m_megahit_metabat_bin-0363,1992
Loc081215-6m_megahit_metabat_bin-1233,39
Loclat_megahit_metabat_bin-06798,20
Loc090519-4m_megahit_metabat_bin-217,29
Loc090402-8-9m_megahit_metabat_bin-0901,37
Loc090721-1m_megahit_metabat_bin-086,44
Loc090402-4m_megahit_metabat_bin-0323,11
Loc090721-8m_megahit_metabat_bin-185,1815
Loc081215-9m_megahit_metabat_bin-1826,16
Loc090907-1m_megahit_metabat_bin-425,448
Loc080925-8-8m_megahit_metabat_bin-736,71
Loc090402-7m_megahit_metabat_bin-0165,34
Loc090402-8m_megahit_metabat_bin-0880,19
Loc090907-5m_megahit_metabat_bin-215,35
Loc090721-5m_megahit_metabat_bin-188,22
Loc081215-9m_megahit_metabat_bin-2189,69
Loc090519-8m_megahit_metabat_bin-1275,45
Loc090907-5m_megahit_metabat_bin-699,655
Loc090519-1m_megahit_metabat_bin-2080,11
Loc090721-6m_megahit_metabat_bin-251,14
Loclat_megahit_metabat_bin-12178,55
Loclat_megahit_metabat_bin-15283,21
Loc090519-7m_megahit_metabat_bin-1403,18
Loc081215-5m_megahit_metabat_bin-0427,134
Loclat_megahit_metabat_bin-16711,48
Loclat_megahit_metabat_bin-20630,1360
Loc090519-7m_megahit_metabat_bin-1069,9
Loc090402-8m_megahit_metabat_bin-1729,22
Loc081215-6m_megahit_metabat_bin-1491,30
Loc090907-8-6m_megahit_metabat_bin-138,11
Loclat_megahit_metabat_bin-13053,17
Loc080925-7m_megahit_metabat_bin-0329,13
Loclat_megahit_metabat_bin-01889,13
Loclat_megahit_metabat_bin-04300,3859
Loc090519-1m_megahit_metabat_bin-0433,125
Loclat_megahit_metabat_bin-15156,1337
Loclat_megahit_metabat_bin-17759,11
Loc090402-8m_megahit_metabat_bin-1726,27
Loc090402-4m_megahit_metabat_bin-1043,23
Loc090116-7m_megahit_metabat_bin-1296,12
Loc080925-8-8m_megahit_metabat_bin-607,14
Loc090116-8m_megahit_metabat_bin-1522,23
Loc090519-5m_megahit_metabat_bin-1389,32
Loc090402-7m_megahit_metabat_bin-1277,31
Loc081215-4m_megahit_metabat_bin-0916,32
Loc081215-8m_megahit_metabat_bin-1271,54
Loclat_megahit_metabat_bin-05437,33
Loc090519-8m_megahit_metabat_bin-1641,21
Loc081215-5m_megahit_metabat_bin-2303,22
Loc090721-1m_megahit_metabat_bin-196,13
Loclat_megahit_metabat_bin-04112,20
Loc090402-7m_megahit_metabat_bin-0081,10
Loc080925-7m_megahit_metabat_bin-0103,28
Loclat_megahit_metabat_bin-03168,1799
Loc090402-7m_megahit_metabat_bin-1219,230
Loc081215-6m_megahit_metabat_bin-1931,24
Loc090402-8m_megahit_metabat_bin-0297,19
Loclat_megahit_metabat_bin-04348,24
Loc081215-4m_megahit_metabat_bin-2056,12
Loc090519-6m_megahit_metabat_bin-0719,19
Loc081215-9m_megahit_metabat_bin-1282,125
Loc090519-1m_megahit_metabat_bin-0602,46
Loc090519-8m_megahit_metabat_bin-0254,20
Loc090116-4m_megahit_metabat_bin-0920,31
Loc080925-6m_megahit_metabat_bin-0739,7
Loc090721-7m_megahit_metabat_bin-577,17
Loc081215-1m_megahit_metabat_bin-1317,83
Loclat_megahit_metabat_bin-12372,91
Loc090402-7m_megahit_metabat_bin-0764,28
Loc090907-6m_megahit_metabat_bin-772,73
Loclat_megahit_metabat_bin-11159,174
Loc081215-1m_megahit_metabat_bin-0493,14
Loc090519-6m_megahit_metabat_bin-0353,133
Loc090519-7m_megahit_metabat_bin-0551,22
Loc090519-7m_megahit_metabat_bin-0160,79
Loc090721-6m_megahit_metabat_bin-823,1643
Loc090907-5m_megahit_metabat_bin-911,23
Loc080925-4-5m_megahit_metabat_bin-0177,32
Loc080925-7m_megahit_metabat_bin-0841,1363
Loc090116-4m_megahit_metabat_bin-0614,14
Loc090519-5m_megahit_metabat_bin-0282,18
Loc090402-7m_megahit_metabat_bin-0236,272
Loc080925-7m_megahit_metabat_bin-0384,24
Loc090721-4m_megahit_metabat_bin-0772,26
Loc090907-5m_megahit_metabat_bin-926,84
Loc081215-5m_megahit_metabat_bin-1032,18
Loc090907-8-6m_megahit_metabat_bin-611,69
Loc080925-5m_megahit_metabat_bin-0551,52
Loc081215-5m_megahit_metabat_bin-1700,41
Loc090519-8m_megahit_metabat_bin-0746,40
Loclat_megahit_metabat_bin-10735,23
Loc090519-1m_megahit_metabat_bin-0576,329
Loc080925-7m_megahit_metabat_bin-0522,23
Loc090907-1m_megahit_metabat_bin-412,54
Loc080925-8-8m_megahit_metabat_bin-761,16
Loc090519-8m_megahit_metabat_bin-0938,12
Loclat_megahit_metabat_bin-00853,22
Loc080925-4-5m_megahit_metabat_bin-0475,27
Loc081215-8m_megahit_metabat_bin-2532,20
Loc090116-4m_megahit_metabat_bin-1261,388
Loc081215-4m_megahit_metabat_bin-0330,24
Loc080925-7m_megahit_metabat_bin-0700,18
Loc090116-4m_megahit_metabat_bin-1065,15
Loc090721-7m_megahit_metabat_bin-161,26
Loc090721-6m_megahit_metabat_bin-109,16
Loc090907-6m_megahit_metabat_bin-458,1600
Loc090519-7m_megahit_metabat_bin-1092,37
Loc081215-8m_megahit_metabat_bin-0333,18
Loc081215-6m_megahit_metabat_bin-0140,146
Loc081215-6m_megahit_metabat_bin-0096,52
Loc090519-4m_megahit_metabat_bin-763,12
Loc090519-7m_megahit_metabat_bin-0399,148
Loc081215-6m_megahit_metabat_bin-1024,2325
Loclat_megahit_metabat_bin-04272,1574
Loc090519-7m_megahit_metabat_bin-1124,16
Loclat_megahit_metabat_bin-04860,14
Loc090116-1m_megahit_metabat_bin-0962,16
Loc080925-4-5m_megahit_metabat_bin-0091,160
Loc090519-6m_megahit_metabat_bin-1335,22
Loc081215-6m_megahit_metabat_bin-0505,12
Loc090116-4m_megahit_metabat_bin-0770,81
Loc081215-9m_megahit_metabat_bin-2034,3639
Loc090519-5m_megahit_metabat_bin-0316,1391
Loc080925-6m_megahit_metabat_bin-0538,21
Loclat_megahit_metabat_bin-05568,6
Loc090116-8m_megahit_metabat_bin-0989,16
Loc081215-8m_megahit_metabat_bin-1742,17
Loc081215-4m_megahit_metabat_bin-1433,16
Loclat_megahit_metabat_bin-00567,49
Loc090402-8-9m_megahit_metabat_bin-0269,12
Loc080925-7m_megahit_metabat_bin-0301,14
Loclat_megahit_metabat_bin-12570,25
Loc081215-4m_megahit_metabat_bin-1641,43
Loc090519-1m_megahit_metabat_bin-0612,18
Loc081215-5m_megahit_metabat_bin-0408,188
Loc081215-5m_megahit_metabat_bin-1281,22
Loc080925-7m_megahit_metabat_bin-0576,16
Loc090402-7m_megahit_metabat_bin-0306,28
Loc080925-4m_megahit_metabat_bin-0810,17
Loc090907-6m_megahit_metabat_bin-241,12
Loc090721-8-6m_megahit_metabat_bin-0166,9
Loc090519-8-7m_megahit_metabat_bin-1841,12
Loclat_megahit_metabat_bin-11342,74
Loc090519-5m_megahit_metabat_bin-0116,330
Loc090116-8m_megahit_metabat_bin-1249,13
Loc090402-8m_megahit_metabat_bin-1513,61
Loc090907-8-6m_megahit_metabat_bin-720,10
Loc081215-1m_megahit_metabat_bin-1792,32
Loc090519-8-7m_megahit_metabat_bin-0665,22
Loc090402-7m_megahit_metabat_bin-0126,30
Loc090402-8-9m_megahit_metabat_bin-0921,15
Loc090116-8m_megahit_metabat_bin-0661,12
Loclat_megahit_metabat_bin-15357,45
